CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U74900NL2024PTC014002,FUSIONTECH ASSIST PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,50000.00,2024-08-08,"C/O VESADEL KENT H NO 267,5TH MILE CHUMOUKEDIMA,Artc,Dimapur,Nagaland,797115-India",Unlisted,Active,nagaland,Indian,74900,"Community, personal and Social Services"
U20101NL1985PTC002302,HUNGLUNG WOOD PRODUCTS PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,3000.00,1985-02-04,"DIMPAPUR   DIMAPUR,NAGALAND,Mon,Nagaland,000000-India",Unlisted,Strike Off,nagaland,Indian,20101,Manufacturing (Wood Products)
U29308NL2016OPC013408,HIGHLANDTURBO PRIVATE LIMITED (OPC),ROC Shillong,Company limited by shares,Non-government company,One Person Company,1000000.00,100000.00,2016-09-06,"ARADURA, NEW MINISTERS HILL,KOHIMA,Kohima,Nagaland,797001-India",Unlisted,Strike Off,nagaland,Indian,29308,Manufacturing (Machinery and Equipments)
U25991NL2024PTC014023,KPN TRADING PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-10-29,"C/o NEIKUO KHEZHIE,SOVIMA VILL,NR SOVIMAGATE,Dimapur,Dimapur,Nagaland,797103-India",Unlisted,Active,nagaland,Indian,25991,Manufacturing (Machinery and Equipments)
U27101NL1998PTC005482,K KATHI COLD STORAGE PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,10000.00,1998-07-24,"NOTUN BOSTI L R C COLONYDIMAPUR   KOHIMA,NAGALAND,Kohima,Nagaland,000000-India",Unlisted,Strike Off,nagaland,Indian,27101,"Manufacturing (Metals and Chemicals, and products thereof)"
U51909NL2022PTC013656,LEMTUR ENTERPRISE PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2022-06-10,"C/O CHUBALEMBA,18TH MILE,TULI MARKET,   MEDENTI WARD,MOKOCHUNG,Mokokchung,Nagaland,798618-India",Unlisted,Active,nagaland,Indian,51909,Trading
U24233NL2005PTC007927,NAGALAND AYURVEDIC MEDICINE COMPANY PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,500000.00,100000.00,2005-10-21,"East Police Colony   Dimapur,NA,Nagaland,797112-India",Unlisted,Strike Off,nagaland,Indian,24233,"Manufacturing (Metals and Chemicals, and products thereof)"
U27107NL1994PTC004069,D R AGROMATES PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,20000.00,200.00,1994-02-03,"DUNCAN BASTI DIMAPUR DISTKOHIMA,NAGALAND,Kohima,Nagaland,797112-India",Unlisted,Strike Off,nagaland,Indian,27107,"Manufacturing (Metals and Chemicals, and products thereof)"
U51109NL1990PTC003457,NASHA TOYS PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,5000000.00,60000.00,1990-07-27,"Duncan Road,   P.S Dimapur West.,Dimapur,Kohima,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,51109,Trading
U46101NL2024PTC013949,L.A.K ARECA PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-03-14,"H NO 119 H KHEL,VILLAGE 005,Artc,Dimapur,Nagaland,797115-India",Unlisted,Active,nagaland,Indian,46101,Trading
U74140NL2019PTC013495,JETFLAME NETWORK PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,30000.00,2019-10-14,"C/O KHRUBBIZOLTE ANGAMI, BLOCK B   PADAM PUKHURI NAHARBARI DIMAPUR ,,DIMAPUR,Dimapur,Nagaland,797112-India",Unlisted,Strike Off,nagaland,Indian,74140,Business Services
U74999NL2022OPC013626,TECVALUE MEDIA (OPC) PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,One Person Company,500000.00,10000.00,2022-02-04,"C/O S.K.M RAHMAN,P/ABAZAR,DIMAPUR,Dimapur,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,74999,Business Services
