CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U42101AR2024PTC014120,ANE KAMENG CONSTRUCTION PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,10000.00,10000.00,2024-05-15,"C/o JARO BAGANG,NAHARLAGUN ESD, C SECTOR,Naharlagun,Papum Pare,Arunachal Pradesh,791110-India",Unlisted,Active,arunachal pradesh,Indian,42101,Construction
U43900AR2022PTC013771,GTRE GREEN PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-07-06,"C/o Techi Kajum, Capital ESD IV,   SPT Ganga Village Itanagar,Itanagar,Lower Subansiri,Arunachal Pradesh,791113-India",Unlisted,Active,arunachal pradesh,Indian,43900,Construction
U20211AR1993PTC003839,MANMAO PLYWOODS PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,5000000.00,4754000.00,1993-01-13,"JAIRAMPUR,,JAIRAMPUR,,Arunachal Pradesh,792121-India",Unlisted,Strike Off,arunachal pradesh,Indian,20211,Manufacturing (Wood Products)
U20211AR1995PTC004427,TOHI VENEER PRODUCTS PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,5000000.00,4600000.00,1995-04-26,"9th Mile Industrial Estate   P.O Namdang,Namdang,Changlang,Arunachal Pradesh,792120-India",Unlisted,Active,arunachal pradesh,Indian,20211,Manufacturing (Wood Products)
U22300AR2021OPC013673,WSQUARENEWS MEDIA NETWORK (OPC) PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,One Person Company,100000.00,100000.00,2021-07-21,"C/O LIKHA NARI,SENKIPARK, DIVISON IV   ITANAGAR,ITANAGAR,Papum Pare,Arunachal Pradesh,791113-India",Unlisted,Active,arunachal pradesh,Indian,22300,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U85300AR2021NPL013654,AJODYA EDUCATIONAL WELFARE FOUNDATION,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,10000.00,2021-04-12,"H/NO E 247, VILL  BIJOYPUR 1   BORDUMSA, DIST CHANGLANG,BORDUMSA,Changlang,Arunachal Pradesh,792056-India",Unlisted,Active,arunachal pradesh,Indian,85300,"Community, personal and Social Services"
U17299AR2021PTC013683,NONGTHAM HANDLOOM CLUSTER PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2021-09-29,"2ND FLOOR UD BUILDING MIAO,MIAO,Changlang,Arunachal Pradesh,792122-India",Unlisted,Active,arunachal pradesh,Indian,17299,Manufacturing (Textiles)
U20101AR1990PTC003428,SHREE RUJEN SAW AND VENEER MILL PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,203000.00,1990-04-18,"KANU BARITEWAI   TIRAP,ARUNACHAL PRADESH,Tirap,Arunachal Pradesh,000000-India",Unlisted,Strike Off,arunachal pradesh,Indian,20101,Manufacturing (Wood Products)
U45202AR2008PTC008268,SINGPHO CONSTRUCTIONS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,2000000.00,200000.00,2008-07-07,"Singpho village,Miao,Changlang,Arunachal Pradesh,792122-India",Unlisted,Active,arunachal pradesh,Indian,45202,Construction
U45400AR2009PTC008288,SIKU SIANG ENTERPRISES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,500000.00,2009-12-24,"NEAR BUNGLOW NO 6, PRIVATE BUILDING   NITI VIHAR,ITANAGAR,Papum Pare,Arunachal Pradesh,791111-India",Unlisted,Active,arunachal pradesh,Indian,45400,Construction
U45400AR2022OPC013713,SIGU MIHU CONSTRUCTION (OPC) PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,One Person Company,1500000.00,100000.00,2022-01-03,"VILLAGE- EZENGO, NEAR YOUTH HOSTEL, ROING,,Lower Dibang Valley,Dibang Valley,Arunachal Pradesh,792110-India",Unlisted,Active,arunachal pradesh,Indian,45400,Construction
U88900AR2023NPL014005,NIGHT BLINK WELLNESS FOUNDATION,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-08-24,"C/O N SMANPOONG NAMSAI,ESD NEARAPIL TINALI,Namsai,Lohit,Arunachal Pradesh,792103-India",Unlisted,Active,arunachal pradesh,Indian,88900,"Community, personal and Social Services"
U88900AR2025NPL014213,DHARAMMADHAVI FOUNDATION,ROC Guwahati,Company limited by shares,Non-government company,Private,10000.00,10000.00,2025-01-17,"c/o Mukunda Madhab Saikai,Diyun Police Colony Diyun,Namsai,Lohit,Arunachal Pradesh,792103-India",Unlisted,Active,arunachal pradesh,Indian,88900,"Community, personal and Social Services"
U93020AR2019OPC013543,EASTERNBLISS MEDIA AND ADVERTISING (OPC) PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,One Person Company,200000.00,200000.00,2019-01-10,"C/O Jackson Tayeng Dokum Colony,   Near Baptist Church-Itanagar,ITANAGAR,Papum Pare,Arunachal Pradesh,791111-India",Unlisted,Active,arunachal pradesh,Indian,93020,"Community, personal and Social Services"
U74999AR2018PTC013520,SORANG ENGINEERING AND CONSTRUCTION PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,10000000.00,10000000.00,2018-05-10,"C/O Techi Talita Sorang, Damsite/RCC   Naharlagun ESD,NAHARLAGUN,Papum Pare,Arunachal Pradesh,791110-India",Unlisted,Active,arunachal pradesh,Indian,74999,Business Services
U74999AR2020PTC013578,SPACE MIRACLE STUDIOS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,50000.00,2020-01-09,"H-64, SECTOR-18   BELOW RAJ BHAWAN,ITANAGAR,Papum Pare,Arunachal Pradesh,791111-India",Unlisted,Active,arunachal pradesh,Indian,74999,Business Services
U01100AR2017PTC013495,AALO FOODS & BEVERAGES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,2000000.00,2000000.00,2017-09-15,"UPPER COLONY,   BEHIND OFFICIAL RESIDENCE OF ADC,  AALO,AALO,West Siang,Arunachal Pradesh,791001-India",Unlisted,Strike Off,arunachal pradesh,Indian,01100,Agriculture and Allied Activities
U01132AR1999PTC005748,EVERSHINE TEA COMPANY PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,2500000.00,480200.00,1999-05-03,"P O MIAODIST  CHANGLANG,ARUNACHAL PRADESH,Arunachal Pradesh,782122-India",Unlisted,Active,arunachal pradesh,Indian,01132,Agriculture and Allied Activities
U01262AR2023PTC014022,POTPOTTEY AGRO FARMERS PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,500000.00,110000.00,2023-10-10,"C/o Nisha Rani Chakma,Village -Bijoypur-II,Bordumsa,Changlang,Arunachal Pradesh,792056-India",Unlisted,Active,arunachal pradesh,Indian,01262,Agriculture and Allied Activities
U01403AR2009PTC008287,SEIJOSA AGRO-TECH PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,80000000.00,100000.00,2009-12-23,"HOUSE NO.-30(1), GOLOSO, PO-SEIJOSA   EAST KAMENG,EAST KAMENG,East Kameng,Arunachal Pradesh,790102-India",Unlisted,Active,arunachal pradesh,Indian,01403,Agriculture and Allied Activities
