CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U26101DN2000PTC000180,HAMILTON HOUSEWARES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,120000000.00,11175500.00,2000-06-26,"PLOT NO. 49/50, DANUDYOG INDUSTRIAL ESTATE   AMLI, PIPARIA,,SILVASSA,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,26101,"Manufacturing (Metals and Chemicals, and products thereof)"
U24303DN2019PTC005581,TANVI LUBRICANTS INDIA PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-05-24,"HOUSE NO. 3134(7), FLAT NO.107,GOVINDA TOWNSHIP-A2   AMLI, SILVASSA,SILVASSA,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,24303,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304DN2018PTC005549,GOC PETROCHEMICALS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,49500000.00,49500000.00,2018-07-30,"PLOT NO. 5, SURVEY NO. 207/5,   VILL:UMARKUI, SILVASSA,,DADRA AND NAGAR HAVELI,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U52399DN2014PTC000459,MANGAL SAI TRADEWINGS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,10000000.00,5100000.00,2014-08-19,"Survey No.350/1/1, At.Athal, Sindur Falia,   Post:Naroli, Naroli Silvassa Main Road,,Silvassa,Dadar & Nagar Haveli,Dadra & Nagar Haveli,396235-India",Unlisted,Active,dadra & nagar haveli,Indian,52399,Trading
U74110DN1992PTC000115,SATIDHAM INDUSTRIES PRIVATE LIMITED.MAHARASHTRA TO GUJARAT),ROC Ahmedabad,Company limited by shares,Non-government company,Private,30000000.00,13650200.00,1992-03-18,"PLOT NO. 56-A, PHASE 1,   ANUDYOGINDUSTRIAL ESTATE, SILVASSA 39623,0,U.T. OF D.N.H.,Dadra & Nagar Haveli,000000-India",Unlisted,Active,dadra & nagar haveli,Indian,74110,Business Services
U74900DN2009PLC000303,ALOK H&A LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,650000000.00,360500000.00,2009-10-12,"17/5/1, 521/1, Village Rakholi, Saily,   Silvassa,,Silvassa,Dadar & Nagar Haveli,Dadra & Nagar Haveli,396230-India",Unlisted,Amalgamated,dadra & nagar haveli,Indian,74900,Business Services
U46497DN2024PTC005814,VITALEDGE PHARMACEUTICAL PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-03-04,"FlatNo301Shantikunjreside,ncyHariaPark,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396193-India",Unlisted,Active,dadra & nagar haveli,Indian,46497,Trading
U74140DN1997PTC000125,ABHA MANAGEMENT CONSULTANTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,1997-06-11,"SITARAM GAULI'S  BUNGLOWNEAR CHILDREN'S PARK,   SILVASSA.,NA,Dadra & Nagar Haveli,000000-India",Unlisted,Strike Off,dadra & nagar haveli,Indian,74140,Business Services
U65920DN2008PLC000286,SOLID ASSET RECONSTRUCTION INDIA LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,100000000.00,89500000.00,2008-09-15,"PLOT NO. 48A, VILLAGE AMLI   DHANUDYOG INDUSTRIAL AREA, PIPERIA,SILVASSA,Dadar & Nagar Haveli,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,65920,Finance
U74999DN2020PTC005623,HEALTH ON GO TECHNOLOGIES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000.00,10000.00,2020-09-11,"F-13, Pramukh Vihar, Phase 4,   Naroli Road,Silvassa,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,74999,Business Services
U74999DN2022PTC005717,INNOCEPTS ENTERTAINMENT& ADVERTISEMENTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-06-22,"RIVYERA B-D/2 FLAT NO 106 PARK CITY   AMLI,SILVASSA,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,74999,Business Services
U74999DN2022PTC005732,SAI PRAMUKH BUSINESS MANAGEMENT PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1500000.00,1000000.00,2022-10-10,"Shop 1, New Survey 1390,Opp. RTO Office,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396235-India",Unlisted,Active,dadra & nagar haveli,Indian,74999,Business Services
