CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U63000LH2022PTC011288,KAILASH EXPEDITIONS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2022-01-06,"Gangba Complex   Near Alpha Mess, Changspa Road,Leh,Leh,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,63000,"Transport, storage and Communications"
U63000LH2022PTC011292,BRISPHERE PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,1000000.00,10000.00,2022-02-11,"HOUSE NO 168 B HOUSING COLONY   DISKIT-TSAL, LEH-LADAKH,LEH,Leh,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,63000,"Transport, storage and Communications"
U55101LH2021PTC011272,MITSE TRAVELS AND HOSPITALITY PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-05-15,"C/O TAUSEF AHMAD TAK,   KARZOO,ladakh,Leh,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,55101,Trading
U80902LH2017NPL009999,HIMALAYAN INSTITUTE OF ALTERNATIVES LADAKH,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-06-06,"Housing Colony, Near Police Colony,   Leh,Leh,Leh,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,80902,"Community, personal and Social Services"
U45200LH2022OPC011295,LEHTECH (OPC) PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,One Person Company,100000.00,50000.00,2022-03-03,"Hashmat Ullah C/o Thiksey Kelebook,Leh,Leh,Ladakh,194201-India",Unlisted,Active,ladakh,Indian,45200,Construction
U55209LH2022PTC011297,CHULICHAN SKARA PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2022-06-02,"SKARA, CHULICHAN,Ladakh,Leh,Jammu & Kashmir,194101-India",Unlisted,Active,ladakh,Indian,55209,Trading
U45309LH2020PTC011262,GULA INFRATECH PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2020-10-27,"C/O MOHD ANEYES, H. NO. P20, GULA   CHAMBER, OID ROAD,,Leh,Ladakh,194101-India",Unlisted,Strike Off,ladakh,Indian,45309,Construction
U45400LH2008PTC002912,LADAKH CONSTRUCTION COMPANY PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,0.00,2008-05-12,"HAJI JAFFER COMPLEX   NEAR BEAMATHANG PLAY GROUND,KARGIL,Kargil,Ladakh,194103-India",Unlisted,Strike Off,ladakh,Indian,45400,Construction
U45400LH2014PTC004200,HAIDARY CONSTRUCTIONS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,5000000.00,2500000.00,2014-06-30,"BAROO COLONEY   BAROO,KARGIL,Kargil,Ladakh,194301-India",Unlisted,Active,ladakh,Indian,45400,Construction
U52100LH2020PTC011254,LADAKH BASKET PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,1200000.00,300000.00,2020-03-20,"09, Leh Gangzing Lakrook Leh Leh 0   194101 Leh Leh Jammu & Kashmir India,LEH,LEH,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,52100,Trading
U92490LH2021NPL011277,HIMALAYAN ESPORTS ASSOCIATION,ROC Jammu,Company limited by guarantee,Guarantee and association Company,Private,0.00,0.00,2021-07-01,"C/o Mohd. Afzal, Sterry,Yourtoung,   BPO Near Hotel Thongsal, Shanti Stupa Ro,ad,,Yourtoung,Leh,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,92490,"Community, personal and Social Services"
U52599LH2021PTC011275,LOKOL PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-06-16,"C/O Tsering Spalzes,Lingtse,Tyrerong   NH1 Leh Manali highway,,Lehladakh,Leh,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,52599,Trading
