CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U85300TR2019NPL013634,JOYSWORTH FOUNDATION,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,50000.00,2019-01-25,"C/o Mina Rani Chakraborty   PWD Complex, Near LIC Office,AMBASSA,Dhalai,Tripura,799289-India",Unlisted,Active,tripura,Indian,85300,"Community, personal and Social Services"
U85300TR2020NPL013783,CROWDMOJO WELFARE FOUNDATION,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2020-06-13,"C/O BANI KANTHA DE, 2ND FLOOR   BACK SIDE OF R.K. MISSION, DHALESWAR,AGARTALA,West Tripura,Tripura,799007-India",Unlisted,Active,tripura,Indian,85300,"Community, personal and Social Services"
U85300TR2020NPL013861,SANGANG FOUNDATION,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,50000.00,2020-12-03,"C/O BISHU KUMAR KALAI,   BAISHNABTILLA ,,AGARTALA,West Tripura,Tripura,799130-India",Unlisted,Active,tripura,Indian,85300,"Community, personal and Social Services"
U85300TR2021NPL014011,JATIYA SEVASHRAM FOUNDATION,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,10000.00,2021-11-15,"C/O SRI MANIK CH ROY, VILL BAJALGHAT,FATIKCHARA,West Tripura,Tripura,799210-India",Unlisted,Active,tripura,Indian,85300,"Community, personal and Social Services"
U85300TR2021PTC013907,MIVIZY SERVICES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2021-04-29,"C/O CHINMAY BISWAS   HAPANIA BAZAR,TRIPURA,West Tripura,Tripura,799014-India",Unlisted,Active,tripura,Indian,85300,"Community, personal and Social Services"
U45201TR2010PTC008301,SREEJAN REAL ESTATE AND CONSTRUCTION PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,500000.00,300000.00,2010-06-28,"20, RAJBARI , TOWN / VILL/ PS - DHARMANAGAR   SUB DIV - DHARMANAGAR,DHARMANAGAR,North Tripura,Tripura,799253-India",Unlisted,Active,tripura,Indian,45201,Construction
U51909TR2009PTC008257,TRDP NETWORK MARKETING PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2009-03-13,"NIMBARK   ONGC BANK, CHOWMUHANI, A. B. ROAD,AGARTALA,West Tripura,Tripura,799014-India",Unlisted,Strike Off,tripura,Indian,51909,Trading
U51909TR2010PLC008315,TRIPURA SUNDARI ENTRADE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Public,1000000.00,700000.00,2010-11-11,"EAST DHWAJANAGAR, NEAR N.H. 44   P.O. GOKULPUR, P.S. R.K. PUR,UDAIPUR,South Tripura,Tripura,799114-India",Unlisted,Active,tripura,Indian,51909,Trading
U51909TR2010PTC008289,TRIPURA PRODUCTS MARKETING PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,200000.00,200000.00,2010-03-10,"CHOWDHURY MANJIL  , JOGENDRANAGAR   OPPOSITE OF VIDYASAGARA GIRLS SCHOOL,AGARTALA,West Tripura,Tripura,799010-India",Unlisted,Strike Off,tripura,Indian,51909,Trading
U72900TR2019PTC013689,SMARTASPIRANTZ MEDIA PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,20000.00,2019-08-05,"S/O SWARAJ KR DAS, A.K. ROAD,   JOY NAGAR,AGARTALA,West Tripura,Tripura,799001-India",Unlisted,Active,tripura,Indian,72900,Business Services
U72900TR2022OPC014136,SOLUTTASTIC DEVELOPERS (OPC) PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,One Person Company,5000.00,5000.00,2022-09-05,"C/O SUMENDRA DEBBARMA KRISHNA NGR THAKUR   PALLI NEAR SATSANGHA ASHRAM ADJ TO CPI,AGARTALA,West Tripura,Tripura,799001-India",Unlisted,Active,tripura,Indian,72900,Business Services
U72900TR2022PTC014054,HEMBRO INFOTECH GLOBAL PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-02-16,"C/O KALPANA DEBNATH,Sreenagar Lane 4   Milanchakra TV Tower,Agartala,Agartala,West Tripura,Tripura,799003-India",Unlisted,Active,tripura,Indian,72900,Business Services
U73200TR2023PTC014303,DATALET RESEARCH LABORATORY PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,10000.00,2023-10-13,"C/O SAMIR DEB S/O LTGPOAL,CH DEB. VILL MATRIPALLY,Sadar,West Tripura,Tripura,799003-India",Unlisted,Active,tripura,Indian,73200,"Community, personal and Social Services"
U24248TR2007PTC008233,BANIK AGRO FOREST PRODUCTS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,750000.00,2007-03-30,"UMA CHARAN VILLA   TOWN PRATAP GARH,AGARTALA,Tripura,799001-India",Unlisted,Active,tripura,Indian,24248,"Manufacturing (Metals and Chemicals, and products thereof)"
U74120TR2012PTC008377,BHAUMIK CONSULTANCY PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,500000.00,500000.00,2012-12-20,"DHALESWAR ROAD NO 2   EAST AGARTALA,AGARTALA,Tripura,799007-India",Unlisted,Strike Off,tripura,Indian,74120,Business Services
U27107TR1997PTC005208,BGC ENTERPRISES PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,30000.00,1997-10-03,"VIBEKANANDA ROADDHARMANAGAR   NORTH TRIPURA,TRIPURA,North Tripura,Tripura,000000-India",Unlisted,Strike Off,tripura,Indian,27107,"Manufacturing (Metals and Chemicals, and products thereof)"
